;FILE_PATH;ORIG_CLASSES;GAUSS_SSIM;GAUSS_CLASSES;BLUR_SSIM;BLUR_CLASSES;GRAYSCALE_SSIM;GRAYSCALE_CLASSES;NEGATIVE_SSIM;NEGATIVE_CLASSES;ZOOM_SSIM;ZOOM_CLASSES;TOP_1_ACCURACYMEAN_CONFIDENCE_DROP
10;train/n01440764/n01440764_9866.JPEG;[('tench', np.float32(0.999889)), ('barracouta', np.float32(7.581434e-05)), ('reel', np.float32(2.9169165e-05)), ('eel', np.float32(2.7192114e-06)), ('sturgeon', np.float32(4.8531405e-07))];27.09096731944234;[('tench', np.float32(0.9658088)), ('shovel', np.float32(0.0054860143)), ('reel', np.float32(0.0051835435)), ('common_iguana', np.float32(0.003740555)), ('jackfruit', np.float32(0.0016219177))];49.42429658794523;[('tench', np.float32(0.9998442)), ('reel', np.float32(0.000116833544)), ('barracouta', np.float32(1.9771547e-05)), ('eel', np.float32(7.0806414e-06)), ('terrapin', np.float32(1.0970732e-06))];90.99364897937078;[('tench', np.float32(0.9702022)), ('barracouta', np.float32(0.019245762)), ('sturgeon', np.float32(0.0036651222)), ('eel', np.float32(0.0022221038)), ('coho', np.float32(0.0018496778))];-55.33357777045743;[('sturgeon', np.float32(0.33141544)), ('eel', np.float32(0.31027958)), ('barracouta', np.float32(0.1008809)), ('tench', np.float32(0.07892509)), ('dugong', np.float32(0.047939282))];13.391294014242433;[('tench', np.float32(0.99980146)), ('barracouta', np.float32(0.0001263454)), ('eel', np.float32(3.3761495e-05)), ('sturgeon', np.float32(1.3504708e-05)), ('puffer', np.float32(9.487289e-06))];0.8
11;train/n01440764/n01440764_9864.JPEG;[('tench', np.float32(0.997692)), ('barracouta', np.float32(0.0022083493)), ('gar', np.float32(6.3359235e-05)), ('sturgeon', np.float32(1.9294364e-05)), ('coho', np.float32(1.4399265e-05))];26.708661087652903;[('panpipe', np.float32(0.37098595)), ('ear', np.float32(0.3584968)), ('jigsaw_puzzle', np.float32(0.07692349)), ('apiary', np.float32(0.041426808)), ('corn', np.float32(0.028581649))];64.48008792637218;[('tench', np.float32(0.9992316)), ('barracouta', np.float32(0.00064975093)), ('gar', np.float32(6.0721755e-05)), ('coho', np.float32(3.895138e-05)), ('sturgeon', np.float32(1.4081286e-05))];96.29836527410981;[('tench', np.float32(0.95847875)), ('barracouta', np.float32(0.011879983)), ('cucumber', np.float32(0.010426895)), ('zucchini', np.float32(0.007799127)), ('coho', np.float32(0.0046346127))];-48.23607885681271;[('water_bottle', np.float32(0.38699177)), ('water_jug', np.float32(0.06926209)), ('nipple', np.float32(0.06672194)), ('plastic_bag', np.float32(0.06631638)), ('perfume', np.float32(0.066112414))];16.003582129862682;[('tench', np.float32(0.99432546)), ('barracouta', np.float32(0.005126747)), ('gar', np.float32(0.00032495303)), ('sturgeon', np.float32(0.00017753444)), ('coho', np.float32(3.0891842e-05))];0.6
12;train/n01440764/n01440764_9859.JPEG;[('tench', np.float32(0.85736513)), ('sturgeon', np.float32(0.044982)), ('gar', np.float32(0.04496652)), ('barracouta', np.float32(0.020211043)), ('chain_saw', np.float32(0.008992534))];37.929562988777235;[('chain_saw', np.float32(0.21965408)), ('lawn_mower', np.float32(0.13112304)), ('gong', np.float32(0.08820269)), ('shovel', np.float32(0.05783906)), ('sturgeon', np.float32(0.050641127))];37.067295582402515;[('lawn_mower', np.float32(0.31172937)), ('croquet_ball', np.float32(0.17013614)), ('chain_saw', np.float32(0.053615548)), ('tench', np.float32(0.044993408)), ('barrow', np.float32(0.024066396))];93.14568482889915;[('lawn_mower', np.float32(0.10533875)), ('barrow', np.float32(0.053155515)), ('tractor', np.float32(0.052354056)), ('chain_saw', np.float32(0.05058763)), ('motor_scooter', np.float32(0.04324376))];-56.57380154317465;[('caldron', np.float32(0.12557986)), ('comic_book', np.float32(0.082060665)), ('steel_drum', np.float32(0.07914428)), ('wig', np.float32(0.061562076)), ('mask', np.float32(0.061339412))];3.6954219835812867;[('tench', np.float32(0.99466264)), ('barracouta', np.float32(0.0015871841)), ('sturgeon', np.float32(0.00081839034)), ('gar', np.float32(0.00064025633)), ('platypus', np.float32(0.0004237901))];0.2
13;train/n01440764/n01440764_9855.JPEG;[('tench', np.float32(0.99991083)), ('barracouta', np.float32(7.400366e-05)), ('jackfruit', np.float32(2.8942043e-06)), ('eel', np.float32(2.3115197e-06)), ('slug', np.float32(1.3331207e-06))];8.53936782729877;[('tench', np.float32(0.9994204)), ('barracouta', np.float32(0.00025344372)), ('armadillo', np.float32(0.0002272232)), ('isopod', np.float32(1.4567498e-05)), ('mongoose', np.float32(1.1022751e-05))];77.2090376056074;[('tench', np.float32(0.9999908)), ('barracouta', np.float32(8.195689e-06)), ('eel', np.float32(2.3123872e-07)), ('puffer', np.float32(1.4651249e-07)), ('goldfish', np.float32(9.197743e-08))];90.88109217219035;[('tench', np.float32(0.99499726)), ('barracouta', np.float32(0.004768397)), ('coho', np.float32(0.0001229349)), ('gar', np.float32(3.396402e-05)), ('reel', np.float32(2.6980526e-05))];-15.5892673672647;[('crayfish', np.float32(0.17472975)), ('barracouta', np.float32(0.085842706)), ('goldfish', np.float32(0.066008985)), ('tench', np.float32(0.056842744)), ('puffer', np.float32(0.056336604))];25.71686395670748;[('tench', np.float32(0.99980444)), ('barracouta', np.float32(0.00015551144)), ('American_lobster', np.float32(2.5899446e-05)), ('gar', np.float32(7.916215e-06)), ('coho', np.float32(1.2419329e-06))];0.8
14;train/n01440764/n01440764_985.JPEG;[('tench', np.float32(0.9996933)), ('eel', np.float32(0.000107289576)), ('bolete', np.float32(4.635317e-05)), ('sturgeon', np.float32(1.4384047e-05)), ('wombat', np.float32(1.2746354e-05))];19.224147377397298;[('black-footed_ferret', np.float32(0.07836856)), ('weasel', np.float32(0.06541765)), ('soft-coated_wheaten_terrier', np.float32(0.04476863)), ('ping-pong_ball', np.float32(0.043235186)), ('Doberman', np.float32(0.02489858))];75.06569949972452;[('tench', np.float32(0.30744952)), ('Indian_cobra', np.float32(0.059798546)), ('badger', np.float32(0.043832026)), ('skunk', np.float32(0.036241125)), ('pretzel', np.float32(0.029302534))];96.21423924238208;[('tench', np.float32(0.87112075)), ('stretcher', np.float32(0.052226234)), ('coho', np.float32(0.051389873)), ('badger', np.float32(0.0038345815)), ('sleeping_bag', np.float32(0.0036798574))];-32.09489667978574;[('shower_cap', np.float32(0.1770701)), ('mask', np.float32(0.1756876)), ('mosquito_net', np.float32(0.11516536)), ('plastic_bag', np.float32(0.10215366)), ('hoopskirt', np.float32(0.039263103))];20.66267484398086;[('tench', np.float32(0.9997104)), ('redbone', np.float32(7.0512884e-05)), ('barracouta', np.float32(3.643836e-05)), ('platypus', np.float32(3.116655e-05)), ('eel', np.float32(2.0438376e-05))];0.6
15;train/n01440764/n01440764_9846.JPEG;[('tench', np.float32(0.9878879)), ('barracouta', np.float32(0.0017746979)), ('coho', np.float32(0.0014193692)), ('mountain_tent', np.float32(0.000703606)), ('jackfruit', np.float32(0.0004342764))];30.9129214550197;[('tench', np.float32(0.8111074)), ('poncho', np.float32(0.01661437)), ('eel', np.float32(0.015192932)), ('vestment', np.float32(0.012742931)), ('coho', np.float32(0.0069934456))];52.23193256099642;[('tench', np.float32(0.9949508)), ('eel', np.float32(0.0003725499)), ('squirrel_monkey', np.float32(0.00037213124)), ('coho', np.float32(0.00019658601)), ('axolotl', np.float32(0.00019136265))];95.2704002433375;[('tench', np.float32(0.8170925)), ('reel', np.float32(0.028174972)), ('coho', np.float32(0.026628202)), ('barracouta', np.float32(0.025776545)), ('eel', np.float32(0.012935612))];-59.486920745637306;[('fountain', np.float32(0.21204755)), ('coho', np.float32(0.15684819)), ('mosquito_net', np.float32(0.069664344)), ('reel', np.float32(0.044906795)), ('stingray', np.float32(0.02342951))];11.139200010693505;[('tench', np.float32(0.9993154)), ('coho', np.float32(0.00019909153)), ('sturgeon', np.float32(0.0001950528)), ('barracouta', np.float32(0.0001649078)), ('eel', np.float32(5.605629e-05))];0.8
16;train/n01440764/n01440764_9799.JPEG;[('coho', np.float32(0.54440916)), ('barracouta', np.float32(0.41240603)), ('gar', np.float32(0.019634187)), ('sturgeon', np.float32(0.01400736)), ('tench', np.float32(0.007840927))];13.79918012773783;[('barracouta', np.float32(0.24779825)), ('jigsaw_puzzle', np.float32(0.2296763)), ('coho', np.float32(0.2121905)), ('sturgeon', np.float32(0.1040344)), ('stingray', np.float32(0.04515359))];77.43592263149304;[('coho', np.float32(0.44969565)), ('barracouta', np.float32(0.28441203)), ('sturgeon', np.float32(0.1828972)), ('gar', np.float32(0.029822715)), ('hammerhead', np.float32(0.029666383))];95.80153710570767;[('barracouta', np.float32(0.54931533)), ('coho', np.float32(0.42757228)), ('tench', np.float32(0.012126792)), ('hammerhead', np.float32(0.0037876717)), ('sturgeon', np.float32(0.0031313645))];-31.98147278837015;[('barracouta', np.float32(0.8270346)), ('coho', np.float32(0.13956663)), ('gar', np.float32(0.026690993)), ('tench', np.float32(0.0030379728)), ('sturgeon', np.float32(0.0017909891))];28.141969536431375;[('barracouta', np.float32(0.85634357)), ('gar', np.float32(0.062452868)), ('coho', np.float32(0.030795703)), ('sturgeon', np.float32(0.026339732)), ('tench', np.float32(0.022627603))];0.2
17;train/n01440764/n01440764_9788.JPEG;[('tench', np.float32(0.9988626)), ('barracouta', np.float32(0.00067842053)), ('coho', np.float32(0.00018773558)), ('crayfish', np.float32(0.0001172225)), ('reel', np.float32(9.3781666e-05))];27.535047979491907;[('tench', np.float32(0.8993565)), ('wild_boar', np.float32(0.017395366)), ('warthog', np.float32(0.009428349)), ('Dungeness_crab', np.float32(0.008349023)), ('crayfish', np.float32(0.0066981255))];52.07048031263524;[('tench', np.float32(0.9997855)), ('barracouta', np.float32(0.00011081527)), ('coho', np.float32(2.7909015e-05)), ('gar', np.float32(1.3584422e-05)), ('reel', np.float32(9.217119e-06))];89.11155167562637;[('tench', np.float32(0.7230214)), ('coho', np.float32(0.17031676)), ('barracouta', np.float32(0.07633412)), ('reel', np.float32(0.00934547)), ('crayfish', np.float32(0.005167299))];-48.13962328583767;[('terrapin', np.float32(0.18034764)), ('fountain', np.float32(0.14423326)), ('electric_ray', np.float32(0.087174125)), ('jay', np.float32(0.08092064)), ('loggerhead', np.float32(0.036854174))];9.906522374546332;[('tench', np.float32(0.99989474)), ('barracouta', np.float32(8.618832e-05)), ('coho', np.float32(1.2289152e-05)), ('gar', np.float32(1.1617212e-06)), ('reel', np.float32(1.0768364e-06))];0.8
18;train/n01440764/n01440764_9779.JPEG;[('tench', np.float32(0.50075233)), ('barracouta', np.float32(0.3449158)), ('coho', np.float32(0.08564862)), ('sturgeon', np.float32(0.040617824)), ('gar', np.float32(0.017936546))];37.778837651802455;[('coho', np.float32(0.8291563)), ('tench', np.float32(0.07477937)), ('sturgeon', np.float32(0.06386965)), ('barracouta', np.float32(0.023657592)), ('gar', np.float32(0.0037631649))];60.9515540704224;[('tench', np.float32(0.5825485)), ('coho', np.float32(0.24238999)), ('sturgeon', np.float32(0.12246869)), ('barracouta', np.float32(0.030082734)), ('gar', np.float32(0.0073946523))];92.08216317835664;[('coho', np.float32(0.8123686)), ('sturgeon', np.float32(0.18206607)), ('barracouta', np.float32(0.00452495)), ('tench', np.float32(0.00035796917)), ('hammerhead', np.float32(0.00018491475))];-56.37551142757465;[('coho', np.float32(0.70984864)), ('sturgeon', np.float32(0.17267065)), ('gar', np.float32(0.0861186)), ('barracouta', np.float32(0.022477487)), ('tiger_shark', np.float32(0.0032578518))];5.554366592119517;[('tench', np.float32(0.6773028)), ('barracouta', np.float32(0.17047675)), ('sturgeon', np.float32(0.08725729)), ('coho', np.float32(0.04817555)), ('gar', np.float32(0.013472524))];0.4
19;train/n01440764/n01440764_9776.JPEG;[('tench', np.float32(0.9883768)), ('coho', np.float32(0.008553059)), ('barracouta', np.float32(0.0020927498)), ('sturgeon', np.float32(0.0006878553)), ('gar', np.float32(6.963356e-05))];34.88467504805568;[('suit', np.float32(0.4049165)), ('poncho', np.float32(0.26255012)), ('tench', np.float32(0.052375633)), ('groom', np.float32(0.04921685)), ('bow_tie', np.float32(0.020267373))];75.94607524989917;[('tench', np.float32(0.97216076)), ('coho', np.float32(0.012488517)), ('barracouta', np.float32(0.0107334005)), ('sturgeon', np.float32(0.0014928984)), ('gar', np.float32(0.00060556305))];93.11495396192826;[('tench', np.float32(0.14602418)), ('coho', np.float32(0.09718666)), ('lakeside', np.float32(0.052735515)), ('canoe', np.float32(0.02846504)), ('park_bench', np.float32(0.027917938))];-34.22123493791568;[('fountain', np.float32(0.9655996)), ('comic_book', np.float32(0.0060941633)), ('dam', np.float32(0.0035173707)), ('book_jacket', np.float32(0.0033412147)), ('gasmask', np.float32(0.0015377849))];20.899556879645953;[('tench', np.float32(0.99930286)), ('barracouta', np.float32(0.00056223944)), ('eel', np.float32(6.2635816e-05)), ('coho', np.float32(4.2195396e-05)), ('sturgeon', np.float32(1.4363518e-05))];0.6
20;train/n01440764/n01440764_9766.JPEG;[('tench', np.float32(0.89850277)), ('gar', np.float32(0.047958337)), ('barracouta', np.float32(0.046952985)), ('sturgeon', np.float32(0.0031546967)), ('coho', np.float32(0.0027150488))];28.142069103757787;[('armadillo', np.float32(0.84650713)), ('tench', np.float32(0.12803048)), ('hog', np.float32(0.0035941757)), ('barracouta', np.float32(0.00232699)), ('wild_boar', np.float32(0.0021111385))];72.35480348412965;[('tench', np.float32(0.6752748)), ('gar', np.float32(0.19220017)), ('barracouta', np.float32(0.11847051)), ('sturgeon', np.float32(0.00784053)), ('coho', np.float32(0.0054502045))];97.6355863265825;[('tench', np.float32(0.7821248)), ('barracouta', np.float32(0.13478157)), ('gar', np.float32(0.04185324)), ('coho', np.float32(0.006335784)), ('sturgeon', np.float32(0.0059774625))];-33.05955388122675;[('fountain', np.float32(0.89357704)), ('wig', np.float32(0.018500626)), ('vestment', np.float32(0.016854104)), ('mask', np.float32(0.011678283)), ('lab_coat', np.float32(0.005747548))];17.439327839020283;[('tench', np.float32(0.98632056)), ('barracouta', np.float32(0.007872532)), ('gar', np.float32(0.0023294983)), ('armadillo', np.float32(0.0004056304)), ('coho', np.float32(0.0002743311))];0.6
